Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],Urban population growth (annual %) [SP.URB.GROW]
2016,YR2016,Chile,CHL,43.602,83.33202143,28.15990277,1.713,12135710064,2.50E+11,1.670540173,13420,22250,2.44E+11,4.05E+11,22.22082926,8.17114468,93,27.55044448,28.89711563,4.469739686,79.779,47.74109824,1.918483301,127.972519,7.7,196.8899685,178440002.4,64551112.66,24.48995771,1.325201606,18209068,0.5,20.77035517,100.97826,0.98853,101.77753,756700,17.39631147,13.59390501,7.5,1.396143052
2016,YR2016,Colombia,COL,67.9844,53.17172458,14.71713928,1.843,13847802735,2.83E+11,2.087382502,6460,14110,3.11E+11,6.79E+11,23.16741956,10.338507,93,21.48551371,27.68916231,5.148334305,76.732,27.10439223,3.075071956,121.8160055,15.2,111.3335029,1106500000,4913252100,43.41720775,1.360060673,48171392,0.4,23.72197159,116.2337,1.01984,95.01463,1141748.984,14.9553969,9.446443648,11,1.790405922
2016,YR2016,Comoros,COM,67.17,19.06187805,10.67289558,4.347,3569823.73,1012147324,3.320680025,1320,2730,1048125486,2174888488,12.56067301,0,90,26.45998414,9.85451807,1.714756974,63.7,24.69996157,0,57.11331939,72.3,128.473962,53750000,116745529.7,427.5077775,2.310060155,795592,0.1,0,0,0,0,1861.000061,0,0.126191493,16,2.831669989
2016,YR2016,"Congo, Dem. Rep.",COD,125.2448,11.60446152,23.9564422,6.112,932374669.4,37134799975,2.399379098,470,850,36861846431,66982405715,36.9994352,0,77,31.96876806,41.16138163,4.349249135,59.655,27.46749681,0.948690513,36.66662914,94,112.3898431,2102209961,593480274.8,34.75403145,3.282914628,78789127,0.8,0,0,0,0,2344860,0,12.63431105,11.5,4.600817765
2016,YR2016,"Congo, Rep.",COG,113.4524,33.69197728,66.46572105,4.536,50574345.34,9035848071,-2.800018788,1820,5410,9065086408,26944286775,27.75958265,0,67,85.67662474,53.87790454,8.973135671,63.556,104.3288901,6.38322968,108.8938839,53.3,137.963147,86900001.53,7704784.23,14.58564861,2.539585634,4980999,2.8,23.33562011,0,0,0,342000,15.07745321,36.70930393,50.5,3.2359397
2016,YR2016,Costa Rica,CRI,54.7214,68.06744454,32.09551247,1.789,2620435491,57157992434,4.245989878,10770,15570,52758372800,76291513703,18.37741275,18.45661326,93,31.83202273,19.13985327,2.00347227,79.738,41.48501196,0,170.0362804,8.9,99.93413182,100720001.2,545423773.1,95.9527027,1.057570381,4899345,0.4,24.71743174,111.76114,1.02941,125.81616,51100,13.91010125,3.035461937,22.5,2.186977685
2016,YR2016,Cote d'Ivoire,CIV,118.9842,34.50786606,33.39907508,4.759,577479244.1,35296977344,7.971751186,1490,3550,35512588011,84661698864,17.68914899,4.827111282,71,30.34930253,25.22582224,-1.068553816,56.567,54.62224091,1.690104084,115.2314132,86.8,173.7483262,615789978,342202603.8,74.91419497,2.536099761,23822714,2.8,16.07778403,95.88669,0.8335,45.03581,322460,15.70656503,14.89147508,7,3.416046542
2016,YR2016,Croatia,HRV,9.1792,84.47933999,47.63331698,1.42,1864321648,51596929180,3.483525422,12390,23780,51702346455,99280870469,21.03194277,14.70290996,90,46.51579141,21.25830121,-0.10263719,78.02195122,69.22311185,1.36022209,104.888678,4.8,99.14148755,0,2189504864,74.59522873,-0.698383457,4174349,0.1,39.67615024,98.20057,1.03202,98.87111,56590,21.40898263,23.50640991,22.5,-0.257731227
2016,YR2016,Cuba,CUB,52.0242,0,14.98303601,1.656,0,91370000000,0.513761468,7480,0,84811579545,0,9.560030645,0,99,12.28630842,22.9429791,4.32669085,78.607,13.77585641,3.07212433,35.18185629,5.2,180.8937926,2698110107,0,108.9704768,0.091156671,11335109,0.4,0,99.56203,0.99113,100.11455,109880,0,7.184346846,0,0.135353788
2016,YR2016,Curacao,CUW,29.3708,0,0,1.7,133083798.9,3122287933,-0.986569701,19070,27500,3044805272,4390264012,0,0,0,0,18.20285633,0.047197531,77.7195122,59.28344982,0,115.8905198,0,0,0,148418994.4,359.6036036,1.060316441,159664,0,0,0,0,0,444,0,0.258181114,0,0.97077532
2016,YR2016,Cyprus,CYP,4.6978,255.5731846,70.75031294,1.345,8508203489,20890936462,6.746583679,24700,33000,21033714859,28105641758,17.0481525,13.42828437,90,69.04962848,10.90318951,-0.823903217,80.513,51.66833961,1.444332986,132.6368741,2.6,90.21971581,0,391574035.8,126.6436147,0.789478236,1170187,0,36.73950631,98.54551,0.99481,99.11931,9250,23.51099504,1.687116707,6,0.692369931
2016,YR2016,Czech Republic,CZE,11.728,66.81662503,79.55561987,1.63,10850612308,1.95E+11,2.450542386,17590,32950,1.86E+11,3.48E+11,25.97979442,16.9926914,98,71.83905587,33.56535983,1.265511241,79.02682927,156.713093,1.002162337,117.5742832,3.2,105.7980174,0,3126388080,136.8341362,0.192048416,10566332,0.1,31.66642547,100.20888,1.00721,104.63481,78870,14.67547122,21.68592436,24.5,0.318529833
2016,YR2016,Denmark,DNK,4.1856,210.7717847,53.42598048,1.79,7804020827,3.13E+11,3.245957666,57880,51990,3.32E+11,2.98E+11,21.77539574,16.6798514,94,46.74284836,20.66861683,0.254595195,80.85365854,57.7546471,1.151786292,122.300966,4.3,100.8227243,0,1247014793,136.4136699,0.780392644,5728010,0.1,38.71234551,101.80483,1.00967,129.11949,42920,33.33130567,17.75706832,3.5,0.912853069
2016,YR2016,Djibouti,DJI,19.4152,23.28310999,100.042245,2.846,159998874.6,2618587757,6.918584624,2890,0,2680886658,0,41.18626142,0,75,124.4198741,11.20511662,0.149550136,65.064,32.2311138,0,37.15870638,63.2,99.68521319,185350006.1,57990096.78,40.0824849,1.640637851,929112,1.2,0,69.38296,1.01397,48.11305,23200,0,1.322952886,14,1.783915736
2016,YR2016,Dominica,DMA,0,33.98156599,37.33666491,0,41156158.64,576229629.6,2.556494913,6790,10120,484351153.7,721634626.5,0,0,96,54.20247844,11.99174712,3.907357284,0,41.12943657,0,110.008835,33.9,111.2626033,8569999.695,44033723.67,95.076,0.174047346,71307,0,0,114.72662,0,0,750,0,0.586134696,12,0.605897764
2016,YR2016,Dominican Republic,DOM,94.9256,45.01503316,23.90937952,2.387,2516100000,75704647977,6.659200262,6860,14850,71380389144,1.54E+11,22.97219036,4.76521493,85,27.67659173,27.57808736,1.993678464,73.471,35.98061774,0.663297901,83.75022036,30.6,111.6583151,176699996.9,5508400000,215.2296212,1.122509257,10397743,1,14.90293598,110.29875,0.99023,79.88293,48670,12.91086855,11.20193934,18.5,2.223767097
2016,YR2016,Ecuador,ECU,79.9576,35.57983924,19.50479127,2.475,768996868.1,99937696000,-1.226383985,5810,11010,95766622061,1.82E+11,24.97903494,8.944202049,86,19.01654907,32.02300962,1.901646775,76.365,33.1426492,2.5147668,84.18035505,14.8,162.7285129,243710006.7,2612078852,66.40004429,1.70688086,16491115,0.4,0,104.93496,1.02095,103.75013,256370,0,14.39643275,48.5,1.921173145
2016,YR2016,"Egypt, Arab Rep.",EGY,54.207,119.6001287,10.34546394,3.41,8106800000,3.33E+11,4.346643453,3460,11140,3.26E+11,1.05E+12,15.04023031,0.488214866,95,19.90108511,32.45595704,6.245663136,71.482,24.40679087,1.667282059,103.540997,22.8,146.4410425,2437350098,18590400000,94.87877041,2.14522549,94447072,0.1,0,105.39358,0.99319,85.14645,1001450,0,11.55115349,16.5,2.021273317
2016,YR2016,El Salvador,SLV,70.2702,56.76846236,28.50269107,2.079,479469380.7,24154000000,2.50702399,3510,7300,22294783285,46368436796,15.95164362,5.376495118,90,44.42928707,24.7992051,0.534445496,72.644,63.11998013,1.035453406,151.6211797,14.7,206.8600343,128970001.2,4561580071,306.7636583,0.489210768,6356143,0.6,23.72557561,99.80045,0.97582,73.96273,21040,17.38166927,2.152227176,16.5,1.631869711
2016,YR2016,Equatorial Guinea,GNQ,157.8528,21.05455409,51.41282994,4.686,53962157.05,11233177619,-8.816417232,8260,20330,10036460066,24699683680,16.69864599,0,30,41.18790078,52.33025433,-6.285422111,57.713,64.29169238,0.17916868,47.37158281,90.9,119.8048569,6920000.076,0,43.32188948,3.911232347,1215179,6.9,16.81128585,0,0,0,28050,6.384406989,1.76532601,149,4.647715988
2016,YR2016,Eritrea,ERI,54.1058,0,0,4.164,52305000,0,0,0,0,0,0,0,0,99,0,0,0,65.111,0,0,14.9856792,44.9,79.55932903,66819999.69,0,0,0,0,0.8,0,0,0,0,117600,0,4.872187166,84,0
2016,YR2016,Estonia,EST,9.3846,78.86645056,77.45379427,1.6,925591829.5,23996451498,2.631567906,18260,30200,24032098957,39736976808,25.3621893,22.01913397,93,73.54424386,24.01321483,1.709034962,77.64146341,117.2590039,2.075392382,144.1630523,3,95.93711633,0,486482638.4,30.2689211,0.029112226,1315790,0.8,35.50995471,97.1178,1.00455,115.01412,45340,21.81478566,19.48683327,3.5,0.243716597
2016,YR2016,Eswatini,SWZ,77.318,21.61357432,43.77500117,3.041,26852077.65,3840677845,1.26829648,3660,9930,4072856798,11059032088,12.75718259,0.199765123,89,42.31802153,35.11332787,7.343985685,56.962,80.97528941,1.725586231,89.31801432,61.7,111.1461216,147490005.5,98421043.99,64.76651163,0.896297661,1113984,28,0,116.79501,0.94169,82.41221,17360,0,4.09554739,30,1.576670042
2016,YR2016,Ethiopia,ETH,68.9772,0,7.812080503,4.456,4142937496,74296618481,9.433482658,670,1740,68942747989,1.80E+11,37.3487737,5.838211692,66,27.0869723,21.9325682,10.39792554,65.482,26.31613713,0.701484929,49.44236323,60.4,144.7156025,4084250000,772235946.6,103.603501,2.708106304,103603501,1.1,9.358219992,0,0,0,1104300,8.087065533,18.47495203,35,4.9375479
2016,YR2016,Faroe Islands,FRO,0,0,0,2.6,0,2689157271,0,0,0,0,0,0,0,0,0,14.90946052,0,82.04634146,80.73035267,0,113.1069271,0,119.6822532,0,158410000,34.50787815,0.253575128,48173,0,0,0,0,0,1396.000061,0,0.023492473,0,0.588061099
2016,YR2016,Fiji,FJI,48.663,67.94504393,0,2.797,391619655.4,4930204220,2.509785497,5360,9260,4671710160,8078765156,0,2.402982957,94,0,16.20268639,2.569115443,67.175,65.75792514,0.913179008,119.7485325,25,113.3125405,117419998.2,269109464.5,47.75035577,0.433308394,872399,0,25.64880153,106.43889,0,0,18270,23.48546103,0.989795911,40,1.359143813
2016,YR2016,Finland,FIN,6.135,153.3915139,34.8158945,1.57,4875739369,2.41E+11,2.627998449,45480,44240,2.50E+11,2.43E+11,23.25228523,10.0586466,94,36.09368965,23.50103916,0.188581589,81.42926829,49.36145528,1.428895336,131.3291545,2,92.45218424,0,862148275.2,18.08200783,0.287421402,5495303,0.1,37.44873186,100.41884,1.05761,152.16286,338450,20.81670376,14.21091854,17,0.346086568
2016,YR2016,French Polynesia,PYF,39.1822,0,0,1.973,61544514.32,0,0,0,0,0,0,0,0,0,0,0,0,77.024,0,0,102.0162069,0,91.72894915,0,581560094.2,75.0204918,0.529854316,274575,0,0,0,0,0,4000,0,0.005855084,0,0.612469627
2016,YR2016,Gabon,GAB,98.2148,23.18680512,44.03534729,4.039,1241129612,14014369642,2.091442208,7080,16450,14205775969,33038652080,26.98226104,0,64,26.09803377,45.03785091,-4.26975398,65.418,46.93040192,1.447542623,147.543495,48.1,137.4935851,41500000,18460000,7.792420538,3.043395155,2007873,3.9,17.39206057,0,0,0,267670,11.46806371,12.0754505,47,3.542595269
2016,YR2016,"Gambia, The",GMB,80.7266,0,16.43890352,5.338,-1132320.07,1467255923,1.943359655,620,2330,1335005636,5012846518,15.45427765,1.250463005,97,31.6509073,20.93559296,7.820622749,61.166,32.57782043,0,132.0589763,62.6,101.3741718,91989997.86,207369236.5,212.3655138,2.988605658,2149139,1.9,0,92.02221,0,0,11300,0,1.367025436,25,4.146866218
2016,YR2016,Georgia,GEO,47.456,57.35130375,40.79947539,2.059,1656154174,15141758567,2.9,4080,9990,15206445154,37227980718,30.15208171,4.560222009,93,56.02606318,19.25549727,2.625739513,73.207,62.12620521,2.199119141,137.7647586,10.2,142.7307422,462739990.2,1520785231,65.21405578,0.059816599,3727505,0.3,23.11418685,100.34395,1.01026,100.90735,69700,22.28708561,6.441048205,2,0.734644622
2016,YR2016,Ghana,GHA,67.644,26.67807613,31.88067471,3.984,3485333369,55009730600,3.447792991,1830,4060,52009239848,1.16E+11,27.82470158,2.287721058,89,37.47699552,28.22665877,15.24938072,63.124,43.73408075,0.382466724,134.4889824,52.3,177.0164989,1318650024,2979934204,125.1733585,2.246599268,28481946,1.8,0,106.72797,0.99612,68.90294,238540,0,7.794238609,14,3.464974978
2016,YR2016,Gibraltar,GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9314106,0,56.71800427,0,0,3373.7,0.002964149,33737,0,0,101.12116,0.98619,110.58452,10,0,13.12759097,0,0.002964149
2016,YR2016,Greece,GRC,7.4862,124.3994302,30.06374593,1.38,2698544612,1.95E+11,-0.190952296,18890,27270,2.04E+11,2.94E+11,11.47456202,13.6166331,97,30.77678177,14.85698762,-0.244138933,81.38780488,39.47650619,2.543063186,118.122548,4.7,88.49646315,0,417164366.4,83.5994647,-0.415913028,10775971,0,47.46726423,99.27773,0.96536,102.95685,131960,26.31511152,8.563345285,13,0.020056563
2016,YR2016,Greenland,GRL,0,0,40.76504771,2,0,2707146783,4.68195411,0,0,0,0,24.49667192,4.80668509,0,45.07262521,17.68740706,3.537782458,70.84878049,48.35349188,0,0,0,91.81646282,0,0,0.136888781,0.128227978,56186,0,0,0,0,0,410450,0,22.35997889,0,0.423549977
2016,YR2016,Grenada,GRD,30.4132,53.3424751,49.31090844,2.104,113533411.2,1061631222,3.735614132,8350,12580,920354480.1,1386903790,0,0,95,49.80072071,12.15517295,2.647219393,72.408,35.88816832,0,107.9012525,15.2,105.2618043,8579999.924,45070131.1,324.2970588,0.602203221,110261,0,0,112.49787,0.99113,115.18686,340,0,0.172574854,15,0.810354703
2016,YR2016,Guam,GUM,33.11,0,19.37877481,2.358,0,5795000000,0.289073039,0,0,0,0,0,0,0,51.35461605,0,1.196085861,79.391,10.92320966,0,0,0,106.5016691,0,0,301.7611111,0.676102623,162951,0,0,0,0,0,540,0,0.069425194,0,0.763712877
2016,YR2016,Guatemala,GTM,72.4582,44.03325673,19.54210154,2.973,1174500000,68663649522,3.092482558,3800,7780,62994274483,1.29E+11,12.88760518,5.811945406,86,27.46278219,26.02546616,3.698831257,73.541,39.99933035,0.423139348,110.1395181,28,171.292235,265450012.2,7362674020,154.7504666,2.013931786,16583060,0.4,11.00621043,100.8123,0.95971,53.43599,108890,10.39394283,15.70673977,26.5,2.70792611
2016,YR2016,Guinea,GIN,137.4098,23.11147074,29.37151131,4.854,1618447260,8603833218,10.82062122,780,2140,9153013075,25137629307,52.6698422,0,48,82.46795119,30.10384717,5.668954147,60.17,79.53431716,2.487014657,94.64639604,105.3,103.2565986,566760009.8,52170780.86,47.77161403,2.644487343,11738441,1.5,0,91.50917,0,0,245860,0,21.36732601,15,3.548160219
2016,YR2016,Guinea-Bissau,GNB,105.4184,23.98333262,26.5081143,4.631,14221700,1178204501,6.262805638,650,1690,1164948573,3012345990,7.823093745,0,86,31.30411011,12.55358405,6.096399673,57.328,44.30470257,0,72.13911508,87.7,99.13100985,196820007.3,56431260,63.38680654,2.570575611,1782437,3.6,0,0,0,0,36130,0,11.62021971,8.5,3.539163617
2016,YR2016,Guyana,GUY,76.118,53.51460474,41.11364173,2.509,162654036.4,3504024213,3.363216124,4210,7760,3248791877,5987482016,21.11955676,0.197012307,99,41.31929943,36.36295713,6.029940482,69.454,82.44806041,1.505432012,75.79508095,32.1,128.8045065,69900001.53,269173992.9,3.918547117,0.511309291,771366,1.5,0,0,0,0,214970,0,5.306076838,18,0.666030606
2016,YR2016,Haiti,HTI,52.854,31.55836988,20.72184401,3.041,104900000,7970649131,1.452710152,780,1800,8470080471,19477739538,30.48573186,0,69,52.62005104,61.24554251,11.96228051,62.896,56.0180222,0.000840816,60.0002583,68.7,249.7249387,1071680054,2358653340,393.3225689,1.341320934,10839970,2.1,0,0,0,0,27750,0,0.270169623,97,3.172721959
2016,YR2016,Honduras,HND,74.3484,61.41725453,42.71410478,2.536,1147030450,21717622071,3.892972197,2120,4360,19699535435,40381119000,23.37712854,2.839636914,96,57.10161217,25.8278975,3.678068144,74.701,85.27176658,1.6802279,84.48900013,18.8,123.4279545,412399993.9,3863739159,82.85633211,1.717638855,9270795,0.4,0,92.58469,1.0548,51.82078,112490,0,12.42893369,42,2.885456973
2016,YR2016,"Hong Kong SAR, China",HKG,2.7682,200.6809856,187.0108893,1.205,1.33E+11,3.21E+11,2.176398369,42970,60230,3.15E+11,4.42E+11,21.50724098,13.50280929,0,184.7206937,7.475657638,1.638084646,84.22682927,331.6298958,0,242.7675438,0,97.4569297,0,399492889.2,6987.238095,0.619366345,7336600,0,0,108.14175,1.00293,103.55928,1110,0,41.9047619,1.5,0.619366345
2016,YR2016,Hungary,HUN,23.2462,57.07552352,87.15173911,1.53,69681210262,1.28E+11,2.199998761,13050,26480,1.28E+11,2.60E+11,21.31766454,17.47199543,99,78.40373036,25.65123581,0.972844704,76.06341463,153.558842,1.022709866,102.0406696,4.8,101.9641898,0,4171221937,108.4063073,-0.295110605,9814023,0.1,40.24475395,101.87881,0.99355,102.71395,93030,23.04649871,22.60192715,7,0.099844437
2016,YR2016,Iceland,ISL,6.8872,95.48520229,47.41275067,1.74,-1066286957,20716024757,7.351475308,55120,50320,18490792207,16880864404,21.12968274,23.39433692,91,41.19854774,19.61248039,1.893632176,82.20487805,49.02002251,0,120.8927593,2.1,91.02115408,0,203531461.1,3.346024938,1.388081496,335439,0.1,45.54597397,99.53414,1.00102,117.62901,103000,37.75291422,2.421746696,11.5,1.425397053
2016,YR2016,"Iran, Islamic Rep.",IRN,39.4222,77.64807917,22.40402991,2.083,3372000000,4.19E+11,13.39624446,5520,20210,4.39E+11,1.61E+12,33.20167978,1.38421024,99,20.81043343,33.8601194,1.607189488,76.047,27.68244764,2.972793279,101.2018754,15.5,123.5689791,116190002.4,1330000000,48.84944129,1.356248244,79564016,0.1,0,111.23557,1.01883,86.86632,1745150,0,7.666553424,72.5,2.065307404
2016,YR2016,Iraq,IRQ,73.285,18.25872258,32.10203801,3.864,-6255900000,1.75E+11,15.21246273,5630,17950,2.06E+11,6.57E+11,20.77354127,0,80,39.92095119,44.6,-13.41037334,70.122,51.0770374,3.482177444,91.35870695,28.5,104.1118152,2287899902,986400000,84.33142147,2.877254128,36610632,0,26.27901661,0,0,0,435051.9922,1.979469066,1.540778909,34.5,3.124367546
2016,YR2016,Ireland,IRL,8.1676,100.2449106,120.8153066,1.81,79189928475,3.01E+11,3.677815811,52860,57920,2.51E+11,2.75E+11,37.41433484,32.71650279,92,105.2260707,36.9652153,-0.299570334,81.70487805,70.55992052,0.331469027,103.8191107,3.8,94.2776052,0,594191293.6,69.0279431,1.128834064,4755335,0.2,25.71803944,101.34149,1.00691,117.02872,70280,18.92458603,4.042933717,11,1.446547047
2016,YR2016,Isle of Man,IMN,0,0,0,0,0,6592627599,7.399999657,75570,0,6294314541,0,0,0,0,0,8.21171531,2.2595727,0,0,0,0,0,0,0,0,146.1175439,0.063655637,83287,0,0,0,0,0,570,0,4.294057025,0,0.250341767
2016,YR2016,Israel,ISR,9.9942,80.80346118,29.69432969,3.11,11988000000,3.19E+11,3.982046375,36360,37120,3.11E+11,3.17E+11,21.22976919,21.816044,97,28.11313343,19.26735439,1.091308039,82.40731707,40.53292278,4.630697701,130.3492361,3.8,113.980611,0,963400000,394.9168207,1.960348962,8546000,0.2,32.08844278,104.74805,1.01296,105.23308,22070,23.28473734,8.581730277,11,2.043855169
2016,YR2016,Jamaica,JAM,54.3564,53.64913064,31.81618379,2.009,927976719,14075894320,1.375638727,4600,8390,13356898843,24391750785,21.28134328,0.429203871,95,44.64557503,19.10543018,4.663852017,74.175,42.4058313,0.959172936,112.4252814,15.4,86.27999201,26850000.38,2433422796,268.3506925,0.524973438,2906238,1.9,28.38897482,90.88122,1.01468,83.77692,10990,26.02891617,1.405566509,10,1.007065441
2016,YR2016,Jordan,JOR,26.3184,105.8279906,34.65657479,2.954,1552957746,39196676056,2.003733625,3930,9020,37579684439,86175085010,19.2262638,3.377919113,96,55.39741082,27.71006021,1.007417813,74.184,68.55938489,4.574632228,102.7648325,17.2,71.8990936,2727969971,4374647887,107.5857964,3.028091537,9551467,0.1,22.39949924,78.56042,0,0,89320,15.287298,1.765357777,12.5,3.304700913
2016,YR2016,Kazakhstan,KAZ,30.062,39.09673713,31.84388864,2.73,17220962548,1.37E+11,1.1,8800,22930,1.57E+11,4.08E+11,27.82758289,30.66905634,99,28.46770794,31.97979036,13.63843362,72.3,45.24676581,0.95884489,143.2053265,11,134.541985,62779998.78,384165377.8,6.591123088,1.42204614,17794055,0.2,13.747856,109.88521,1.01621,113.25002,2724901.875,9.924250197,3.189425079,9,1.54961238
2016,YR2016,Kenya,KEN,77.293,43.60614515,14.31176533,3.663,393359420.9,69188755511,5.8789493,1360,3100,66850860615,1.52E+11,18.25545114,0,96,23.33541517,17.89167318,5.550868148,65.393,28.62025752,1.323167696,79.47190398,44.4,104.1346304,2188389893,1744639180,86.18562392,2.421143197,49051686,5.1,20.61618681,103.20534,0,0,580370,16.18353249,10.50502138,22,4.148295058
2016,YR2016,Kiribati,KIR,17.1684,0,17.50817048,3.651,1806963.916,178328873,5.129750525,3190,4300,358988866.5,484149996,0,5.950007638,80,94.62749283,14.69435737,0.17903283,67.577,71.77749616,0,46.21236358,55.8,111.5628848,60840000.15,16294959.64,138.9185185,1.426716047,112524,0,92.54781669,106.28384,0,0,810,24.92104996,11.81730456,31,3.023966225
2016,YR2016,"Korea, Dem. People’s Rep.",PRK,0.2882,0,0,1.917,89275000,0,0,0,0,0,0,0,0,99,0,0,0,71.711,0,0,14.24864759,20,66.51451044,119650001.5,0,210.1797525,0.490819484,25307744,0,0,0,0,0,120540,0,1.260532077,0,0.806914741
2016,YR2016,Kosovo,XKX,0,32.54205844,23.69807613,2.06,243787143,6714726770,4.070291964,3880,10330,7044832117,18768905633,27.18236053,0,0,50.91503239,23.79986995,0.442497711,71.64634146,0,0.773671256,0,0,0,370029998.8,985798455.4,166.8228162,0.796024104,1816200,0,0,0,0,0,10887,0,0,6,0
2016,YR2016,Kuwait,KWT,8.4444,95.76205628,47.63158054,2.082,292026510.2,1.09E+11,2.926121132,36880,88240,1.46E+11,3.49E+11,29.95873644,3.573960743,99,48.5270361,52.13457245,-6.837913391,75.224,70.46057212,5.814236321,193.571063,8.3,118.7520657,0,3992522.746,222.0467452,3.113053701,3956873,0.1,0,100.53215,0,0,17820,0,10.99827043,61.4,3.113053701
2016,YR2016,Kyrgyz Republic,KGZ,35.014,18.74485245,35.82540888,3.1,619220700,6813092066,4.3,1110,3380,6742465122,20558444178,33.93917929,19.92828493,97,69.99816514,26.546424,6.087021996,70.95121951,81.79839559,1.765221057,125.3393872,21.1,130.2514613,519489990.2,1994607958,31.69708029,2.037224422,6079500,0.2,28.13084677,104.60147,0.99489,93.83472,199950,16.94917318,6.514400596,10,2.502902051
2016,YR2016,Lao PDR,LAO,65.8612,0,33.20942746,2.751,935296172.8,15805692546,7.022836255,2120,6190,14516395681,42409694674,29.0076541,33.60953769,66,41.88246346,28.75950464,3.022306443,66.924,60.84516684,0,57.82353269,51.3,96.3492679,399459991.5,189361894,29.66137782,1.540943466,6845846,0.3,0,109.65176,0.9386,66.30924,236800,0,16.68222527,174,3.419998696
2016,YR2016,Latvia,LVA,15.9946,57.1659056,60.40155649,1.74,333187719.9,27734140217,1.773809577,14600,25810,28611717488,50575602840,20.7880288,17.13849003,93,59.41922264,18.7196943,0.858465884,74.5804878,95.17511555,1.469385166,134.240928,4.5,106.565834,0,1234945490,31.51394339,-0.913885332,1959537,0.4,41.2153076,99.19855,0.99312,111.29681,64490,23.76784206,17.50989222,5.5,-0.853577171
2016,YR2016,Lebanon,LBN,14.8948,202.8790746,25.26513111,2.104,2568485071,51239050083,1.6055246,7250,12490,48624427422,83828417819,20.92392505,2.82231375,82,46.74585628,15.48435299,0.911477035,78.8,45.46922701,5.165632446,63.70068515,8,110.946632,1129339966,7605729645,656.0235582,2.69490347,6711121,0.1,17.70832228,0,0,0,10450,13.50114033,1.042341321,15,2.876342012
2016,YR2016,Lesotho,LSO,91.9832,9.283035929,41.82410914,3.197,78477881.36,2314323471,3.218553361,1320,3590,2742783367,7456791133,28.01880066,0,90,82.71292489,36.62770665,2.985361642,52.059,118.609176,1.833758008,110.0185058,87.4,85.96463184,112069999.7,489648533.3,68.3465415,0.773100849,2075001,24.3,32.35554796,117.69527,1.04344,58.51934,30360,26.75572439,0.259058862,29,2.281721551
